reward
3943.0814509056245
3888.485739752145
3513.6694613918016
3981.9308665395615
3610.256589132507
3839.2376301239274
-3952.4425023832223
-3952.4425023832223
2463.2764499523355
4010.237509056244
4022.6631973307913
3945.3023870352717
3850.539392755005
4010.448218303146
-2783.389559580553
3293.9175681601523
3293.9175681601523
2353.850106768351
3941.855577693041
-3027.051664442326
2965.226901811249
3794.5237483317446
3462.2541849380364
-3462.2541849380364
3438.975646329838
2847.6299161105817
2110.4936930409913
3731.6904251668257
3417.205707340324
3512.32813250715
3484.282094375596
3670.3674623450906
2248.969807435653
3086.83702478551
3830.7143460438515
2276.6397102001906
17438.882028598666
17438.882028598666
2535.9398531935176
2535.9398531935176
3902.4859389895137
3902.4859389895137
2209.6165919923737
4062.5621410867493
2400.7550324118206
4089.5809094375595
2396.2306634890374
2396.9575805529075
2397.3994013346046
2397.3994013346046
2389.318503336511
2659.910590085796
-3670.613254528122
3685.5961658722595
3998.6644499523354
2316.588304099142
-3976.5566501429935
3167.373864632984
3985.2216997140135
3973.9017397521447
3973.9017397521447
3983.9764585319354
-3983.9764585319354
3969.186135367016
3065.9327988560535
2116.175805529075
3984.40271877979
3202.5062564347
3202.5062564347
3974.1694003813154
2813.1188427073403
-4078.490770257388
-4078.490770257388
2871.35037178265
3274.080439466158
2910.8449018112487
2806.5578684461393
2072.5291696854147
2951.537956148713
3932.8957178265014
3238.5893002859866
-4023.164557673975
2410.693880838894
2125.037187797903
2125.037187797903
2125.037187797903
2403.505088655863
2403.505088655863
2219.440818875119
4049.6073889418494
2408.7012640610105
2390.316675881792
4054.39612392755
3367.8005815061965
-2214.5712821734987
2217.406204003813
4000.563290753098
4033.3970371782652
4034.8156873212583
4021.7750038131553
3615.41444613918
3321.4160190657767
3321.4160190657767
3962.48509914204
2508.4594204003815
3421.559986653956
3395.7078379408963
3840.7633765490946
3904.687341277407
2664.675466158246
3891.8775119161105
2058.107062917064
3152.8483260247854
2142.8189771210677
2194.5867168732125
4098.033704480457
3281.800609151573
2094.2835424213536
2238.6455176358436
2311.765610104862
2281.574676835081
-3103.027404194471
2235.6838160152524
3993.500079122974
20387.481729265968
20387.481729265968
3501.254526215443
2212.97170257388
2200.7385557673974
2200.7385557673974
2200.7385557673974
2200.7385557673974
2200.7385557673974
2302.4646806482365
-2302.4646806482365
4067.0621525262154
2400.8272259294567
-2401.7066873212584
2397.8827178265014
3376.6434394661583
3967.854700667302
3602.85992564347
4039.2384652049573
3852.947141086749
4020.161976167779
4058.429167778837
4058.429167778837
2553.8954737845565
4018.516011439466
3528.1781220209723
-3365.007285033365
2275.900234509056
3910.566265967588
3910.566265967588
1702.8901754051478
3961.6602392755003
2221.0070800762633
3612.634154432793
3953.1289094375597
3590.3056749285033
3595.4794899904673
3303.3769780743564
3268.679271687321
-2385.2820896091516
3778.8036787416586
3130.347538608198
3130.347538608198
2103.9299561487132
2125.2182764537656
2201.4313870352717
2190.539167778837
2951.1247721639656
2112.8622897998093
3416.4434928503338
4055.038775977121
3420.9321115347952
3496.5889733079125
3630.111929456625
17305.072011439464
17305.072011439464
17305.072011439464
17305.072011439464
2310.608542421354
2310.608542421354
3276.645268827455
3276.645268827455
2192.244467111535
2192.244467111535
2192.244467111535
2089.754573879886
2110.7092774070543
2298.5957588179217
2313.7515357483317
2313.7515357483317
2313.7515357483317
2314.7919237368924
2404.113422306959
4066.4125729265966
4079.9428217349855
2813.9300266920877
3938.060113441373
2234.8497187797902
2234.8497187797902
3361.0896739752143
3381.210055290753
3923.488869399428
3994.5323126787416
3849.7230524308866
3960.562577693041
3901.2323393708293
3901.2323393708293
3885.3842707340323
3943.5797778836986
3943.5797778836986
3608.8520228789325
2732.096397521449
2343.245738798856
3703.679709246902
3611.3663832221164
3855.8723126787418
3789.4039237368925
2346.867372735939
3943.607098188751
3962.885460438513
3962.885460438513
3910.960073403241
2712.023815061964
3351.4123317445187
3351.4123317445187
2950.3046367969496
3789.970969494757
3789.970969494757
2115.673428026692
3939.280252621544
3939.280252621544
3613.280129647283
3204.1202707340326
2734.0810305052432
-2848.327404194471
3593.0496120114394
3217.5902564346998
2205.300093422307
3831.867118207817
2312.865688274547
22579.60195138227
22579.60195138227
18484.857738798855
-18484.857738798855
2413.4096367969496
2102.07080171592
2400.6407683508105
2400.6407683508105
2417.8215538608197
-2410.359447092469
3384.5895309818875
4006.8075738798857
3886.0040409914204
3994.468298379409
4034.00933079123
3890.4240524308866
3729.548761677788
3869.843819828408
3892.087931363203
2497.077383222116
4002.3116701620593
3881.4446615824595
4038.1816873212583
3793.566317445186
2499.734721639657
2290.431845567207
-3979.856745471878
3947.079976167779
3405.1809304099143
3136.134391801716
3823.2275490943757
3823.2275490943757
4092.9880295519542
4092.9880295519542
3324.424696854147
3993.63602478551
-2395.9437168732125
2186.7312078169684
3799.6973708293613
3880.0283498570066
3915.15265300286
2234.583118207817
2085.6581811248807
3031.0931572926597
3732.3476186844614
3424.280750238322
3501.8735815061964
5393.223335557674
3268.9162993326977
-2391.045154432793
4040.1088875119162
4040.1088875119162
2378.0263212583413
4044.3135891325073
1243.452962821735
3322.4608312678743
3349.647266920877
3322.5057988560534
3413.256821734986
-3903.204633937083
3588.685929456625
3588.685929456625
3588.685929456625
3726.1189599618683
3726.1189599618683
3133.6043269780744
3133.6043269780744
2363.1432202097235
2052.1135252621543
3939.735684461392
4004.755680648236
3775.561131553861
3941.7654442326025
4014.0816129647283
4014.0816129647283
2479.8392735938987
2479.8392735938987
3475.7990333651096
3855.815955195424
3320.378799809342
-3320.378799809342
2891.1022402287895
3528.8867102001905
3528.8867102001905
2767.385435653003
2105.0634747378454
3075.937668255481
4018.5966997140135
2139.2955081029554
2248.343912297426
2111.138918017159
3393.770753098189
2410.630319351764
2222.532658722593
2222.532658722593
2222.532658722593
2395.8166930409916
2395.8166930409916
2395.8166930409916
2114.867739752145
2323.1072602478553
2412.2516930409915
2396.918317445186
4065.8691039084842
4074.0484375595806
2392.2379980934224
4073.305733079123
4068.620260247855
3784.31397521449
3351.038753098189
2230.408769304099
2230.408769304099
3932.0606129647285
3857.206035271687
3938.166310772164
3938.166310772164
2787.795018112488
3946.353626310772
3854.327227836034
3820.3406320305053
3096.7083355576738
-3920.9329847473787
3936.2206177311728
3427.838494756911
2048.747600571973
2440.964119161106
2862.1089180171593
2556.6907445185893
2556.6907445185893
3525.819732125834
3969.89027264061
2324.9113565300286
2324.9113565300286
3646.0957235462347
3360.6259304099144
3885.9543431839847
3885.9543431839847
4007.7520791229745
4007.7520791229745
3496.9905128693995
3125.485342230696
3125.485342230696
-2276.133172545281
2254.4875128693993
2144.286459485224
4059.085749285033
3888.569812202097
4028.2864747378458
3447.9035672068635
18206.931688274548
17922.374599618684
2122.91777693041
2122.91777693041
2122.91777693041
2225.272341277407
2225.272341277407
2225.272341277407
2225.272341277407
2225.272341277407
2225.272341277407
2314.241309818875
2232.889477597712
2232.889477597712
2236.228540514776
4088.5549914204003
2416.250516682555
2416.250516682555
2401.0947664442324
-2373.5170076263107
2418.4366863679693
2393.5922106768353
4030.1495538608197
4030.1495538608197
4066.731949475691
2413.1233384175407
2401.792608198284
3391.2539780743564
3367.7176005719734
3623.3579475691135
3872.3391639656816
3872.3391639656816
3113.3276472831267
3809.9488150619636
3895.138465204957
3943.2185262154435
3989.3682983794088
3953.579112488084
3917.5458417540513
3466.1195624404195
3979.511849380362
3326.1779637750237
3484.6253832221164
2466.4994489990468
2466.4994489990468
2130.671036224976
2132.610194470925
2199.7064318398475
2080.0178474737845
2890.4849342230696
2990.655770257388
3559.637939942803
3521.492708293613
3948.2486978074357
4067.9477607244994
2623.4882097235463
2384.24171877979
2384.24171877979
2364.674796949476
2400.2712202097237
2409.1987235462343
4065.712751191611
4069.8098589132505
4061.2710829361295
4066.4909227836033
3935.6939103908485
3920.9543508102956
2198.4186911344136
3977.4213536701623
3977.4213536701623
3552.246480457579
3826.506460438513
4040.779737845567
4040.779737845567
4040.779737845567
3231.221845567207
2216.106029551954
2418.6830657769306
3815.127608198284
2562.7491477597714
2589.9100810295517
-2589.9100810295517
-2357.22017349857
3472.4911706387034
3979.4891458531933
3979.4891458531933
3894.2286539561487
3165.6555700667304
